         8381846 function calls (8245540 primitive calls) in 14.821 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'set_ciphers' of '_ssl._SSLContext' objects}
        1    0.000    0.000    0.000    0.000 progress.py:1(<module>)
       43    0.000    0.000    0.000    0.000 YoutubeDL.py:2860(is_wellformed)
        2    0.000    0.000    0.000    0.000 plugins.py:250(register_plugin_spec)
        1    0.000    0.000    0.000    0.000 cookies.py:1128(_merge_cookie_jars)
       30    0.000    0.000    0.000    0.000 YoutubeDL.py:2519(<lambda>)
       12    0.000    0.000    0.000    0.000 response.py:1092(closed)
        4    0.000    0.000    0.000    0.000 __init__.py:400(__getattr__)
       12    0.000    0.000    0.000    0.000 typing.py:1665(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        6    0.000    0.000    0.000    0.000 _compiler.py:394(_bytes_to_codes)
        5    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        2    0.000    0.000    0.000    0.000 connectionpool.py:81(__init__)
        1    0.000    0.000    0.000    0.000 _utils.py:4083(GeoUtils)
      6/4    0.000    0.000    0.000    0.000 __init__.py:87(_get_suitable_downloader)
        6    0.000    0.000    0.000    0.000 _helper.py:199(add_accept_encoding_header)
       12    0.000    0.000    0.000    0.000 lazy_extractors.py:7459(<genexpr>)
       85    0.000    0.000    0.000    0.000 inspect.py:3061(<genexpr>)
        1    0.000    0.000    0.000    0.000 jsinterp.py:255(JSInterpreter)
       18    0.000    0.000    0.000    0.000 {function SocketIO.close at 0x000001DF8F64E7A0}
        6    0.000    0.000    0.000    0.000 client.py:430(close)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:79(get_temp_id)
        6    0.000    0.000    0.000    0.000 common.py:3936(RetryManager)
        9    0.000    0.000    0.000    0.000 <frozen ntpath>:243(splitext)
        2    0.000    0.000    0.000    0.000 client.py:867(__init__)
        6    0.000    0.000    0.000    0.000 response.py:143(flush)
       24    0.000    0.000    0.000    0.000 threading.py:122(RLock)
       52    0.000    0.000    0.000    0.000 threading.py:318(_is_owned)
       45    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
      235    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
        2    0.000    0.000    0.000    0.000 _abc.py:476(is_file)
        1    0.000    0.000    0.000    0.000 cookies.py:1259(__init__)
        6    0.000    0.000    0.000    0.000 response.py:685(_init_length)
        7    0.000    0.000    0.000    0.000 common.py:1210(to_screen)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:86(_match_id)
        1    0.000    0.000    0.000    0.000 inspect.py:3284(__str__)
        1    0.000    0.000    0.000    0.000 movefilesafterdownload.py:21(run)
        1    0.000    0.000    0.000    0.000 {built-in method winreg.OpenKey}
        6    0.000    0.000    0.000    0.000 socket.py:694(__init__)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:86(FFmpegPostProcessor)
        1    0.000    0.000    0.000    0.000 tokenize.py:358(detect_encoding)
        8    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
       16    0.000    0.000    0.000    0.000 _abc.py:167(suffix)
       16    0.000    0.000    0.000    0.000 functools.py:504(lru_cache)
        6    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       94    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       56    0.000    0.000    0.000    0.000 cookies.py:90(unverifiable)
        3    0.000    0.000    0.000    0.000 poolmanager.py:199(__init__)
        1    0.000    0.000    0.000    0.000 _utils.py:5319(FormatSorter)
       24    0.000    0.000    0.000    0.000 YoutubeDL.py:2220(<genexpr>)
       23    0.000    0.000    0.000    0.000 _video.py:3309(<lambda>)
       46    0.000    0.000    0.000    0.000 cookies.py:475(__setitem__)
        1    0.000    0.000    0.000    0.000 lazy_extractors.py:29(LazyLoadExtractor)
      113    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:292(__subclasshook__)
       54    0.000    0.000    0.000    0.000 threading.py:306(__exit__)
        1    0.000    0.000    0.000    0.000 update.py:55(_get_variant_and_executable_path)
        1    0.000    0.000    0.000    0.000 __init__.py:71(search_function)
        8    0.000    0.000    0.000    0.000 __init__.py:1497(debug)
       72    0.000    0.000    0.000    0.000 traversal.py:111(<lambda>)
        7    0.000    0.000    0.000    0.000 <frozen ntpath>:573(abspath)
        1    0.000    0.000    0.000    0.000 inspect.py:3287(format)
       12    0.000    0.000    0.000    0.000 parse.py:156(username)
       12    0.000    0.000    0.000    0.000 feedparser.py:123(pushlines)
        6    0.000    0.000    0.000    0.000 feedparser.py:71(close)
       16    0.000    0.000    0.000    0.000 _utils.py:5022(__new__)
       18    0.000    0.000    0.000    0.000 message.py:150(__init__)
       67    0.000    0.000    0.000    0.000 parse.py:869(__missing__)
       60    0.000    0.000    0.000    0.000 timeout.py:130(_validate_timeout)
        6    0.000    0.000    0.000    0.000 _utils.py:2682(filter_dict)
        1    0.000    0.000    0.000    0.000 metadataparser.py:7(MetadataParserPP)
       44    0.000    0.000    0.000    0.000 YoutubeDL.py:2840(<genexpr>)
       82    0.000    0.000    0.000    0.000 cookiejar.py:1307(<lambda>)
        1    0.000    0.000    0.000    0.000 rtsp.py:1(<module>)
       23    0.000    0.000    0.000    0.000 jsinterp.py:920(build_function)
      256    0.000    0.000    0.000    0.000 cookiejar.py:44(_debug)
        2    0.000    0.000    0.000    0.000 common.py:3630(_set_cookie)
        6    0.000    0.000    0.000    0.000 models.py:258(__init__)
       35    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 queue.py:46(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:407(__getitem__)
        6    0.000    0.000    0.000    0.000 sessions.py:107(get_redirect_target)
        6    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        7    0.000    0.000    0.000    0.000 networking.py:206(clean_proxies)
       63    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _requests.py:179(init_poolmanager)
        2    0.000    0.000    0.000    0.000 YoutubeDL.py:3395(<lambda>)
       22    0.000    0.000    0.000    0.000 <frozen _collections_abc>:108(_check_methods)
        1    0.000    0.000    0.000    0.000 _utils.py:171(preferredencoding)
        1    0.000    0.000    0.000    0.000 YoutubeDL.py:1768(_apply_header_cookies)
       82    0.000    0.000    0.000    0.000 cookiejar.py:1135(return_ok_secure)
        2    0.000    0.000    0.000    0.000 common.py:55(__init__)
       46    0.000    0.000    0.000    0.000 cookies.py:195(_unquote)
        1    0.000    0.000    0.000    0.000 external.py:37(ExternalFD)
        1    0.000    0.000    0.000    0.000 _utils.py:1971(url_basename)
        2    0.000    0.000    0.000    0.000 common.py:136(register_rh)
        1    0.000    0.000    0.000    0.000 common.py:657(_initialize_geo_bypass)
        2    0.000    0.000    0.000    0.000 plugins.py:124(__init__)
        4    0.000    0.000    0.000    0.000 lazy_extractors.py:7473(<genexpr>)
       21    0.000    0.000    0.000    0.000 dataclasses.py:865(_set_new_attribute)
      140    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        6    0.000    0.000    0.000    0.000 _collections.py:93(__getitem__)
        2    0.000    0.000    0.000    0.000 ssl_.py:464(is_ipaddress)
        6    0.000    0.000    0.000    0.000 models.py:572(prepare_content_length)
        3    0.000    0.000    0.000    0.000 retry.py:202(__init__)
        6    0.000    0.000    0.000    0.000 feedparser.py:197(_new_message)
        3    0.000    0.000    0.000    0.000 _utils.py:5494(<genexpr>)
        2    0.000    0.000    0.000    0.000 _utils.py:2686(merge_dicts)
        1    0.000    0.000    0.000    0.000 YoutubeDL.py:2573(__init__)
       39    0.000    0.000    0.000    0.000 cookiejar.py:1753(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:1490(setLevel)
      107    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 common.py:1214(write_debug)
        2    0.000    0.000    0.000    0.000 connection.py:93(_set_socket_options)
       14    0.000    0.000    0.000    0.000 connection.py:163(host)
        6    0.000    0.000    0.000    0.000 common.py:333(_check_extensions)
       50    0.000    0.000    0.000    0.000 _video.py:1995(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.LoadLibrary}
        5    0.000    0.000    0.000    0.000 _parser.py:1013(addgroup)
        1    0.000    0.000    0.000    0.000 _tab.py:34(YoutubeTabBaseInfoExtractor)
        2    0.000    0.000    0.000    0.000 socket.py:517(family)
       30    0.000    0.000    0.000    0.000 _utils.py:4822(number_of_digits)
        6    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 common.py:619(_match_id)
        2    0.000    0.000    0.000    0.000 {built-in method nt._path_isdir}
        2    0.000    0.000    0.000    0.000 __init__.py:2128(getLogger)
       14    0.000    0.000    0.000    0.000 timeout.py:126(resolve_default_timeout)
      111    0.000    0.000    0.000    0.000 {function HTTPHeaderDict.__contains__ at 0x000001DFCEE791C0}
       30    0.000    0.000    0.000    0.000 common.py:817(ie_key)
       14    0.000    0.000    0.000    0.000 typing.py:2696(overload)
        2    0.000    0.000    0.000    0.000 common.py:40(outer)
       84    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        8    0.000    0.000    0.000    0.000 compat_utils.py:22(_is_package)
      108    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 YoutubeDL.py:1152(_parse_outtmpl)
        5    0.000    0.000    0.000    0.000 lazy_extractors.py:7599(<genexpr>)
        6    0.000    0.000    0.000    0.000 utils.py:514(_parse_content_type_header)
       54    0.000    0.000    0.000    0.000 queue.py:306(_qsize)
        2    0.000    0.000    0.000    0.000 _helper.py:204(wrap_request_errors)
        3    0.000    0.000    0.000    0.000 YoutubeDL.py:2265(_parse_filter)
       15    0.000    0.000    0.000    0.000 YoutubeDL.py:1355(_ReplacementFormatter)
       48    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
      109    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1446(_clear_cache)
       47    0.000    0.000    0.000    0.000 inspect.py:386(isfunction)
        6    0.000    0.000    0.000    0.000 models.py:769(is_redirect)
        1    0.000    0.000    0.000    0.000 _utils.py:2287(PagedList)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1009(is_package)
        1    0.000    0.000    0.000    0.000 networking.py:61(HTTPHeaderDict)
        6    0.000    0.000    0.000    0.000 typing.py:426(inner)
        1    0.000    0.000    0.000    0.000 __init__.py:47(get_info_extractor)
        1    0.000    0.000    0.000    0.000 common.py:601(_match_valid_url)
        2    0.000    0.000    0.000    0.000 _utils.py:1403(__init__)
       48    0.000    0.000    0.000    0.000 _video.py:2107(_cached)
      154    0.000    0.000    0.000    0.000 request.py:307(full_url)
       70    0.000    0.000    0.000    0.000 _utils.py:2009(str_or_none)
        2    0.000    0.000    0.000    0.000 YoutubeDL.py:3425(correct_ext)
        4    0.000    0.000    0.000    0.000 lazy_extractors.py:14454(<genexpr>)
        9    0.000    0.000    0.000    0.000 _utils.py:1372(datetime_round)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      129    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        6    0.000    0.000    0.000    0.000 contextlib.py:136(__enter__)
        4    0.000    0.000    0.000    0.000 _requests.py:21(<genexpr>)
        6    0.000    0.000    0.000    0.000 lazy_extractors.py:1045(<genexpr>)
        3    0.000    0.000    0.000    0.000 dataclasses.py:407(_fields_in_init_order)
       82    0.000    0.000    0.000    0.000 cookiejar.py:1114(return_ok_version)
        1    0.000    0.000    0.000    0.000 minicurses.py:123(MultilinePrinter)
       91    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        3    0.000    0.000    0.000    0.000 inspect.py:2001(_signature_get_user_defined_method)
        6    0.000    0.000    0.000    0.000 client.py:949(_wrap_ipv6)
       52    0.000    0.000    0.000    0.000 _internal_utils.py:25(to_native_string)
       11    0.000    0.000    0.000    0.000 _parser.py:1005(addliteral)
       14    0.000    0.000    0.000    0.000 dataclasses.py:383(field)
        7    0.000    0.000    0.000    0.000 enum.py:346(__init__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 YoutubeDL.py:181(_catch_unsafe_extension_error)
        1    0.000    0.000    0.000    0.000 networking.py:132(copy)
        6    0.000    0.000    0.000    0.000 _utils.py:5246(__iter__)
       26    0.000    0.000    0.000    0.000 YoutubeDL.py:2580(__next__)
        3    0.000    0.000    0.000    0.000 YoutubeDL.py:3257(replace_info_dict)
        9    0.000    0.000    0.000    0.000 <frozen genericpath>:157(_splitext)
        4    0.000    0.000    0.000    0.000 lazy_extractors.py:13756(<genexpr>)
       98    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 networking.py:16(random_user_agent)
